organization,project_id,location,location_id,location_buffer_m,longitude,latitude,equipment_make,equipment_model,recording_id,recording_date_time,task_id,aru_task_status,task_duration,task_method,species_code,species_common_name,species_scientific_name,individual_order,tag_id,individual_count,vocalization,detection_time,tag_duration,rms_peak_dbfs,tag_is_verified,tag_rating,observer,observer_id,species_individual_comments,task_comments
PC,598,WLNP-17-3,57643,,-114.026642,49.061142,,,285255,2021-07-03 22:00:00,264423,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2583680,1,Song,3.29,3.43,-43.27,f,,Gill Holmes,1269,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285169,2021-06-18 04:00:00,264337,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Nola Sheets,1257,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285133,2021-06-19 06:00:00,264301,Transcribed,180s,1SPT,MOBA,Moderate Background Noise,"",1,2401416,1,Non-vocal,0.89,5.15,-37.91,f,,Bronwyn Robinson,533,wateR(?),
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285133,2021-06-19 06:00:00,264301,Transcribed,180s,1SPT,BOCH,Boreal Chickadee,POECILE HUDSONICUS,1,2401421,1,Call,8.38,0.46,-54.67,f,,Bronwyn Robinson,533,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285133,2021-06-19 06:00:00,264301,Transcribed,180s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,2401418,1,Song,6.79,1.06,-54.8,f,,Bronwyn Robinson,533,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285133,2021-06-19 06:00:00,264301,Transcribed,180s,1SPT,BTNW,Black-throated Green Warbler,SETOPHAGA VIRENS,1,2401423,1,Song,102.36,1.74,-42.08,f,,Bronwyn Robinson,533,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285137,2021-06-20 05:00:00,264305,Bad Weather,180s,1SPT,NONE,NONE,"",,,,,,,,,,Scott Wilson,26,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285239,2021-06-27 08:20:00,264407,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,2421090,1,Call,119.50,0.48,-59.42,f,,Scott Wilson,26,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285239,2021-06-27 08:20:00,264407,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2421078,1,Song,0.03,1.43,-51.59,f,,Scott Wilson,26,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285239,2021-06-27 08:20:00,264407,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2421083,1,Song,4.50,1.09,-51.15,f,,Scott Wilson,26,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285239,2021-06-27 08:20:00,264407,Transcribed,180s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,2421076,1,Call,1.58,8.56,-46.48,f,,Scott Wilson,26,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285239,2021-06-27 08:20:00,264407,Transcribed,180s,1SPT,TOWA,Townsend's Warbler,SETOPHAGA TOWNSENDI,1,2421080,1,Song,10.90,1.39,-59.79,f,,Scott Wilson,26,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285233,2021-06-28 07:00:00,264401,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,2561292,1,Call,4.60,0.63,-45.33,f,,Kelsey Bell,1242,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285233,2021-06-28 07:00:00,264401,Transcribed,180s,1SPT,UPCH,Unidentified Poecile (Chickadee),POECILE,1,2561293,1,Song,159.79,0.96,-60.83,f,,Kelsey Bell,1242,"can't tell if the third note is muffled and its a MOCH, or if there are only 2 notes and it's a BCCH confidence:Unknown far",
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285233,2021-06-28 07:00:00,264401,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2561294,1,Song,5.16,1.08,-55.01,f,,Kelsey Bell,1242,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285233,2021-06-28 07:00:00,264401,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2561295,1,Song,77.59,1.61,-55.56,f,,Kelsey Bell,1242,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285093,2021-07-01 05:20:00,264261,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2556014,1,Song,2.89,1.10,-56.58,f,,Bronwyn Robinson,533,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285093,2021-07-01 05:20:00,264261,Transcribed,180s,1SPT,MOBA,Moderate Background Noise,"",1,2556013,1,Non-vocal,0.89,5.34,-41.43,f,,Bronwyn Robinson,533,water(?),
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285093,2021-07-01 05:20:00,264261,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,1,2556015,1,Song,29.45,1.50,-56.79,f,,Bronwyn Robinson,533,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285093,2021-07-01 05:20:00,264261,Transcribed,180s,1SPT,GCKI,Golden-crowned Kinglet,REGULUS SATRAPA,1,2556016,1,Song,158.60,2.85,-48.47,f,,Bronwyn Robinson,533,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285093,2021-07-01 05:20:00,264261,Transcribed,180s,1SPT,PAWR,Pacific Wren,TROGLODYTES PACIFICUS,1,2556011,1,Song,0.11,5.63,-51.35,f,,Bronwyn Robinson,533,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285035,2021-07-02 07:00:00,264203,Transcribed,180s,1SPT,PAWR,Pacific Wren,TROGLODYTES PACIFICUS,1,2486062,1,Song,20.73,8.85,-58.36,f,,Nola Sheets,1257,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285035,2021-07-02 07:00:00,264203,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,1,2486064,1,Song,22.75,1.68,-60.06,f,,Nola Sheets,1257,,
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285047,2021-07-04 08:00:00,264215,Transcribed,180s,1SPT,WIWR,Winter Wren,TROGLODYTES HIEMALIS,1,2354755,1,Song,31.01,4.05,-53.56,f,,Steve Enid,660,far,people walking and talking in background
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285047,2021-07-04 08:00:00,264215,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,2,2354744,1,Song,13.83,1.46,-57.09,f,,Steve Enid,660,,people walking and talking in background
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285047,2021-07-04 08:00:00,264215,Transcribed,180s,1SPT,VATH,Varied Thrush,IXOREUS NAEVIUS,1,2354737,1,Song,2.56,1.83,-50.97,f,,Steve Enid,660,,people walking and talking in background
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285047,2021-07-04 08:00:00,264215,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2354760,1,Song,52.59,1.70,-58.24,f,,Steve Enid,660,far,people walking and talking in background
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285047,2021-07-04 08:00:00,264215,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,2354751,1,Song,25.90,1.71,-56.43,f,,Steve Enid,660,far,people walking and talking in background
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285047,2021-07-04 08:00:00,264215,Transcribed,180s,1SPT,UNMA,Unidentified Mammal,"",2,2354771,1,Non-vocal,157.40,3.61,-38.48,f,,Steve Enid,660,sounds like a human walking,people walking and talking in background
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285047,2021-07-04 08:00:00,264215,Transcribed,180s,1SPT,UNMA,Unidentified Mammal,"",1,2354767,1,Call,120.63,1.30,-44.73,f,,Steve Enid,660,maybe a person yelling ?,people walking and talking in background
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285047,2021-07-04 08:00:00,264215,Transcribed,180s,1SPT,GCKI,Golden-crowned Kinglet,REGULUS SATRAPA,1,2354762,1,Song,80.75,1.33,-59.22,f,,Steve Enid,660,faint,people walking and talking in background
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285047,2021-07-04 08:00:00,264215,Transcribed,180s,1SPT,WETA,Western Tanager,PIRANGA LUDOVICIANA,1,2354765,1,Song,112.76,2.24,-54.29,f,,Steve Enid,660,,people walking and talking in background
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285047,2021-07-04 08:00:00,264215,Transcribed,180s,1SPT,TOWA,Townsend's Warbler,SETOPHAGA TOWNSENDI,1,2354742,1,Song,6.63,1.86,-56.28,f,,Steve Enid,660,,people walking and talking in background
PC,598,WLNP-17-6,65229,,-114.046718,49.056994,,,285047,2021-07-04 08:00:00,264215,Transcribed,180s,1SPT,MOCH,Mountain Chickadee,POECILE GAMBELI,1,2354746,1,Song,4.89,1.21,-56.64,f,,Steve Enid,660,,people walking and talking in background
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285192,2021-06-19 23:20:00,264360,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Jon Van Arragon,1247,,No wildlife detections
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285151,2021-06-20 02:20:00,264319,Bad Weather,180s,1SPT,NONE,NONE,"",,,,,,,,,,Gill Holmes,1269,,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285186,2021-06-22 02:00:00,264354,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Steve Enid,660,,"LOUD water noise !
sounds like a waterfall"
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285020,2021-06-23 02:00:00,264188,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Steve Enid,660,,loud water/wind
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285028,2021-06-29 05:40:00,264196,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2400944,1,Song,10.06,1.03,-49.25,f,,Bronwyn Robinson,533,,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285028,2021-06-29 05:40:00,264196,Transcribed,180s,1SPT,MOBA,Moderate Background Noise,"",1,2400941,1,Non-vocal,1.05,5.04,-32.63,f,,Bronwyn Robinson,533,water(?),
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285028,2021-06-29 05:40:00,264196,Transcribed,180s,1SPT,UNTR,Unidentified Trill,"",1,2400967,1,Song,12.45,1.35,-54.49,f,,Bronwyn Robinson,533,confidence:Unknown far,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285028,2021-06-29 05:40:00,264196,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2400963,1,Song,10.88,1.66,-49.81,f,,Bronwyn Robinson,533,,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285025,2021-06-29 22:40:00,264193,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Jon Van Arragon,1247,,No wildlife detections
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285155,2021-07-01 08:20:00,264323,Transcribed,180s,1SPT,CEDW,Cedar Waxwing,BOMBYCILLA CEDRORUM,1,2357930,1,Song,14.08,1.40,-39.19,f,,Gill Holmes,1269,,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285155,2021-07-01 08:20:00,264323,Transcribed,180s,1SPT,GCKI,Golden-crowned Kinglet,REGULUS SATRAPA,1,2357928,1,Song,5.34,2.79,-48.22,f,,Gill Holmes,1269,,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285155,2021-07-01 08:20:00,264323,Transcribed,180s,1SPT,UNPA,Unidentified Passerine,"",1,2359605,1,Call,38.05,4.15,-47.71,f,,Gill Holmes,1269,,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285155,2021-07-01 08:20:00,264323,Transcribed,180s,1SPT,AMRE,American Redstart,SETOPHAGA RUTICILLA,1,2359604,1,Song,1.40,1.70,-49.23,f,,Gill Holmes,1269,,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285155,2021-07-01 08:20:00,264323,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2359590,1,Song,6.09,2.11,-52.16,f,,Gill Holmes,1269,confidence:Unknown far,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285155,2021-07-01 08:20:00,264323,Transcribed,180s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,2359593,1,Song,23.46,2.58,-55.56,f,,Gill Holmes,1269,,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285155,2021-07-01 08:20:00,264323,Transcribed,180s,1SPT,CEDW,Cedar Waxwing,BOMBYCILLA CEDRORUM,2,2359608,1,Song,55.70,0.68,-57.76,f,,Gill Holmes,1269,,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285176,2021-07-04 08:40:00,264344,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2359831,1,Song,26.30,1.41,-44.44,f,,Gill Holmes,1269,,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285176,2021-07-04 08:40:00,264344,Transcribed,180s,1SPT,FOSP,Fox Sparrow,PASSERELLA ILIACA,1,2359834,1,Song,85.66,1.63,-51,f,,Gill Holmes,1269,,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285176,2021-07-04 08:40:00,264344,Transcribed,180s,1SPT,FOSP,Fox Sparrow,PASSERELLA ILIACA,2,2359935,1,Song,101.58,2.04,-47.29,f,,Gill Holmes,1269,,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285176,2021-07-04 08:40:00,264344,Transcribed,180s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,2,2359785,1,Song,22.11,1.49,-48.51,f,,Gill Holmes,1269,,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285176,2021-07-04 08:40:00,264344,Transcribed,180s,1SPT,WIWA,Wilson's Warbler,CARDELLINA PUSILLA,1,2359812,1,Song,8.94,1.33,-55.02,f,,Gill Holmes,1269,confidence:To Be Checked,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285176,2021-07-04 08:40:00,264344,Transcribed,180s,1SPT,WIWA,Wilson's Warbler,CARDELLINA PUSILLA,2,2359945,1,Song,122.74,1.55,-35.79,f,,Gill Holmes,1269,,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285176,2021-07-04 08:40:00,264344,Transcribed,180s,1SPT,TOWA,Townsend's Warbler,SETOPHAGA TOWNSENDI,1,2359761,1,Song,0.93,1.50,-54.07,f,,Gill Holmes,1269,,
PC,598,WLNP-17-7,58527,,-114.053890,49.056897,,,285176,2021-07-04 08:40:00,264344,Transcribed,180s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,2359777,1,Song,5.33,1.29,-50.83,f,,Gill Holmes,1269,,
PC,598,WLNP-17-8,65230,,-114.060886,49.057369,,,285246,2021-06-20 07:00:00,264414,Transcribed,180s,1SPT,WIWR,Winter Wren,TROGLODYTES HIEMALIS,1,2381065,1,Song,115.58,5.73,-40.41,f,,Steve Enid,660,,very loud water and rain
PC,598,WLNP-17-8,65230,,-114.060886,49.057369,,,285091,2021-06-20 23:20:00,264259,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Steve Enid,660,,"loud running water noise
no birds"
PC,598,WLNP-17-8,65230,,-114.060886,49.057369,,,285168,2021-06-21 04:00:00,264336,Transcribed,180s,1SPT,MOBA,Moderate Background Noise,"",1,2404046,1,Non-vocal,0.83,5.25,-30.61,f,,Bronwyn Robinson,533,water(?),
PC,598,WLNP-17-8,65230,,-114.060886,49.057369,,,285218,2021-06-22 02:00:00,264386,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Steve Enid,660,,"loud water noise !
sounds like a waterfall !"
PC,598,WLNP-17-8,65230,,-114.060886,49.057369,,,285056,2021-06-22 23:40:00,264224,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Scott Wilson,26,,
PC,598,WLNP-17-8,65230,,-114.060886,49.057369,,,285018,2021-06-24 07:40:00,264186,Transcribed,180s,1SPT,WIWR,Winter Wren,TROGLODYTES HIEMALIS,1,2561038,1,Song,63.15,6.63,-38.58,f,,Kelsey Bell,1242,,
PC,598,WLNP-17-8,65230,,-114.060886,49.057369,,,285018,2021-06-24 07:40:00,264186,Transcribed,180s,1SPT,TOWA,Townsend's Warbler,SETOPHAGA TOWNSENDI,1,2561054,1,Song,8.33,1.28,-43.21,f,,Kelsey Bell,1242,,
PC,598,WLNP-17-8,65230,,-114.060886,49.057369,,,285013,2021-06-25 04:00:00,264181,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Steve Enid,660,,"sounds like a waterfall/rapids
very noisy water !"
PC,598,WLNP-17-8,65230,,-114.060886,49.057369,,,284990,2021-06-25 05:40:00,264158,Transcribed,180s,1SPT,GCKI,Golden-crowned Kinglet,REGULUS SATRAPA,1,2561029,1,Song,5.03,1.91,-50.1,f,,Kelsey Bell,1242,,
PC,598,WLNP-17-8,65230,,-114.060886,49.057369,,,284990,2021-06-25 05:40:00,264158,Transcribed,180s,1SPT,WIWR,Winter Wren,TROGLODYTES HIEMALIS,2,2561028,1,Song,2.84,6.55,-45.44,f,,Kelsey Bell,1242,,
PC,598,WLNP-17-8,65230,,-114.060886,49.057369,,,284990,2021-06-25 05:40:00,264158,Transcribed,180s,1SPT,WIWR,Winter Wren,TROGLODYTES HIEMALIS,1,2561027,1,Song,0.04,2.38,-39.2,f,,Kelsey Bell,1242,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285768,2021-05-31 07:20:00,264940,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,2592240,1,Song,103.73,5.33,-53.13,f,,Gill Holmes,1269,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285768,2021-05-31 07:20:00,264940,Transcribed,180s,1SPT,AMRE,American Redstart,SETOPHAGA RUTICILLA,1,2592237,1,Song,3.60,2.48,-49.11,f,,Gill Holmes,1269,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285768,2021-05-31 07:20:00,264940,Transcribed,180s,1SPT,LAZB,Lazuli Bunting,PASSERINA AMOENA,1,2592239,1,Song,10.89,2.45,-46.96,f,,Gill Holmes,1269,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285768,2021-05-31 07:20:00,264940,Transcribed,180s,1SPT,EUST,European Starling,STURNUS VULGARIS,1,2592236,1,Song,0.24,3.04,-41.79,f,,Gill Holmes,1269,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285768,2021-05-31 07:20:00,264940,Transcribed,180s,1SPT,MGWA,MacGillivray's Warbler,GEOTHLYPIS TOLMIEI,1,2592238,1,Song,19.79,2.29,-38.84,f,,Gill Holmes,1269,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285667,2021-06-01 07:20:00,264839,Transcribed,180s,1SPT,MGWA,MacGillivray's Warbler,GEOTHLYPIS TOLMIEI,1,2404594,1,Song,7.14,0.96,-53.24,f,,Bronwyn Robinson,533,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285667,2021-06-01 07:20:00,264839,Transcribed,180s,1SPT,UNTR,Unidentified Trill,"",1,2404564,1,Song,18.55,1.35,-63.81,f,,Bronwyn Robinson,533,confidence:Unknown far,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285667,2021-06-01 07:20:00,264839,Transcribed,180s,1SPT,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,1,2404562,1,Call,6.95,2.03,-65.26,f,,Bronwyn Robinson,533,"",
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285667,2021-06-01 07:20:00,264839,Transcribed,180s,1SPT,HOWR,House Wren,TROGLODYTES AEDON,1,2404569,1,Song,40.35,1.38,-60.86,f,,Bronwyn Robinson,533,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285667,2021-06-01 07:20:00,264839,Transcribed,180s,1SPT,MOBA,Moderate Background Noise,"",1,2404596,1,Non-vocal,0.91,5.18,-41.55,f,,Bronwyn Robinson,533,water(?),
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285667,2021-06-01 07:20:00,264839,Transcribed,180s,1SPT,PISI,Pine Siskin,SPINUS PINUS,1,2404578,2,Call,154.41,4.36,-54.42,f,,Bronwyn Robinson,533,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285720,2021-06-03 05:20:00,264892,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,2,2405207,1,Song,2.10,3.79,-47.88,f,,Bronwyn Robinson,533,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285720,2021-06-03 05:20:00,264892,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,2405205,1,Song,1.10,5.68,-47.97,f,,Bronwyn Robinson,533,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285720,2021-06-03 05:20:00,264892,Transcribed,180s,1SPT,MOBA,Moderate Background Noise,"",1,2405217,1,Non-vocal,1.89,5.11,-41.76,f,,Bronwyn Robinson,533,water(?),
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285720,2021-06-03 05:20:00,264892,Transcribed,180s,1SPT,MGWA,MacGillivray's Warbler,GEOTHLYPIS TOLMIEI,1,2405221,1,Song,51.44,1.34,-45.58,f,,Bronwyn Robinson,533,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285720,2021-06-03 05:20:00,264892,Transcribed,180s,1SPT,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,2405214,1,Song,21.15,1.65,-63.86,f,,Bronwyn Robinson,533,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285720,2021-06-03 05:20:00,264892,Transcribed,180s,1SPT,NOFL,Northern Flicker,COLAPTES AURATUS,1,2405208,1,Call,8.33,1.84,-53.34,f,,Bronwyn Robinson,533,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285720,2021-06-03 05:20:00,264892,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,3,2405210,1,Call,7.80,1.03,-41.64,f,,Bronwyn Robinson,533,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285685,2021-06-03 07:20:00,264857,Transcribed,180s,1SPT,MGWA,MacGillivray's Warbler,GEOTHLYPIS TOLMIEI,1,2404780,1,Song,1.00,1.39,-48.17,f,,Bronwyn Robinson,533,"
",
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285685,2021-06-03 07:20:00,264857,Transcribed,180s,1SPT,MOBA,Moderate Background Noise,"",1,2404815,1,Non-vocal,0.93,5.10,-28.36,f,,Bronwyn Robinson,533,water(?),
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285685,2021-06-03 07:20:00,264857,Transcribed,180s,1SPT,MGWA,MacGillivray's Warbler,GEOTHLYPIS TOLMIEI,2,2404813,1,Song,2.48,1.24,-58.68,f,,Bronwyn Robinson,533,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285685,2021-06-03 07:20:00,264857,Transcribed,180s,1SPT,MGWA,MacGillivray's Warbler,GEOTHLYPIS TOLMIEI,3,2404800,1,Song,10.05,1.41,-52.62,f,,Bronwyn Robinson,533,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285685,2021-06-03 07:20:00,264857,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,2404812,1,Song,32.04,1.79,-60.93,f,,Bronwyn Robinson,533,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285692,2021-06-04 07:20:00,264864,Transcribed,180s,1SPT,WEWP,Western Wood-Pewee,CONTOPUS SORDIDULUS,1,2449158,1,Song,4.24,1.11,-53.75,f,,Scott Wilson,26,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285692,2021-06-04 07:20:00,264864,Transcribed,180s,1SPT,UNPA,Unidentified Passerine,"",1,2449183,1,Call,118.10,0.44,-59.79,f,,Scott Wilson,26,confidence:Unknown far,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285692,2021-06-04 07:20:00,264864,Transcribed,180s,1SPT,HOWR,House Wren,TROGLODYTES AEDON,1,2449171,1,Song,12.88,1.15,-59.39,f,,Scott Wilson,26,"",
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285692,2021-06-04 07:20:00,264864,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,2449163,1,Song,18.34,2.28,-58.71,f,,Scott Wilson,26,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285692,2021-06-04 07:20:00,264864,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,2,2449176,1,Call,88.64,2.71,-57.26,f,,Scott Wilson,26,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285709,2021-06-05 02:40:00,264881,Transcribed,180s,1SPT,NONE,NONE,"",,,,,,,,,,Steve Enid,660,,windy and some water noise
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285755,2021-06-09 06:00:00,264927,Transcribed,180s,1SPT,HOWR,House Wren,TROGLODYTES AEDON,2,2378852,1,Song,19.21,2.26,-53.88,f,,Steve Enid,660,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285755,2021-06-09 06:00:00,264927,Transcribed,180s,1SPT,HOWR,House Wren,TROGLODYTES AEDON,1,2378847,1,Song,4.73,2.88,-44.58,f,,Steve Enid,660,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285755,2021-06-09 06:00:00,264927,Transcribed,180s,1SPT,MGWA,MacGillivray's Warbler,GEOTHLYPIS TOLMIEI,1,2378844,1,Song,0.10,2.28,-46.72,f,,Steve Enid,660,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285755,2021-06-09 06:00:00,264927,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,2378850,1,Call,10.03,3.16,-59.04,f,,Steve Enid,660,,
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285722,2021-06-12 08:40:00,264894,Transcribed,180s,1SPT,CAHU,Calliope Hummingbird,SELAPHORUS CALLIOPE,1,2396836,1,Song,13.50,3.69,-47.07,f,,Steve Enid,660,this is pretty cool !,rain and some wind
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285722,2021-06-12 08:40:00,264894,Transcribed,180s,1SPT,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,1,2396895,1,Song,35.18,3.65,-54.15,f,,Steve Enid,660,,rain and some wind
PC,598,WLNP-2-2,845,,-113.966544,49.096121,,,285722,2021-06-12 08:40:00,264894,Transcribed,180s,1SPT,COYE,Common Yellowthroat,GEOTHLYPIS TRICHAS,2,2396903,1,Song,64.30,2.14,-48.82,f,,Steve Enid,660,,rain and some wind
