organization,project,project_id,location,location_id,location_buffer_m,recording_date_time,recording_id,method,aru_task_status,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation,hourly_visibility_km,hourly_station_pressure,hourly_wind_direction,hourly_wind_speed,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,date_deployed,date_retrieved,land_features,equipment,left_rms_peak_dbfs,left_rms_trough_dbfs,left_pk_count,left_dc_offset,left_min_level,left_max_level,left_rms_peak_level_dbfs,right_rms_peak_dbfs,right_rms_trough_dbfs,right_pk_count,right_dc_offset,right_min_level,right_max_level,right_peak_level_dbfs,task_url,source_file_name,observer_id
PC,Waterton Lakes National Park Aquatic Conservation and Restoration ARU Pilot Program 2021,862,WLNP-AQP-2,238274,,2021-08-02 07:41:00,354535,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-15.78,-33.59,4,0.037644,-0.197906,0.293091,-10.66,-16.82,-39.73,2,0.024523,-0.221771,0.200989,-13.08,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=331400,WLNP-AQP-2_20210802_074100.wav,1247
PC,Waterton Lakes National Park Aquatic Conservation and Restoration ARU Pilot Program 2021,862,WLNP-AQP-6,238276,,2021-08-03 04:42:00,354479,180s 1SPT,Transcribed,16km,11.60,31.70,21.70,,,0.00,,WATERTON PARK GATE,1289.00m,16km,,,,,,,,,,,,,,,,-6.92,-44.85,2,0.013556,-0.683777,0.711334,-2.96,-11.03,-35.2,2,0.034274,-0.481506,0.384796,-6.35,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=331344,WLNP-AQP-6_20210803_044200.wav,1247
PC,Waterton Lakes National Park Aquatic Conservation and Restoration ARU Pilot Program 2021,862,WLNP-AQP-6,238276,,2021-08-03 05:42:00,354489,180s 1SPT,Transcribed,16km,11.60,31.70,21.70,,,0.00,,WATERTON PARK GATE,1289.00m,16km,,,,,,,,,,,,,,,,-8.96,-44.55,2,0.013639,-0.568542,0.452942,-4.9,-6.66,-35.03,2,0.034166,-0.940186,0.762695,-0.54,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=331354,WLNP-AQP-6_20210803_054200.wav,532
PC,Waterton Lakes National Park Aquatic Conservation and Restoration ARU Pilot Program 2021,862,WLNP-AQP-3,238275,,2021-08-03 22:13:00,354541,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-34.22,-39.84,3,0.014165,0.00528,0.024139,-32.35,-36.81,-43.23,2,0.01024,0.001526,0.019165,-34.35,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=331406,WLNP-AQP-3_20210803_221300.wav,1247
PC,Waterton Lakes National Park Aquatic Conservation and Restoration ARU Pilot Program 2021,862,WLNP-AQP-6,238276,,2021-08-04 07:43:00,354528,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-36.39,-37.89,2,0.013636,0.00415,0.022125,-33.1,-29.23,-29.48,2,0.034058,0.027771,0.040833,-27.78,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=331393,WLNP-AQP-6_20210804_074300.wav,1224
PC,Waterton Lakes National Park Aquatic Conservation and Restoration ARU Pilot Program 2021,862,WLNP-AQP-3,238275,,2021-08-04 21:11:00,354563,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-29.99,-38.87,3,0.01434,-0.025818,0.057251,-24.84,-29.51,-42.18,2,0.01029,-0.038544,0.06134,-24.25,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=331428,WLNP-AQP-3_20210804_211100.wav,1269
PC,Waterton Lakes National Park Aquatic Conservation and Restoration ARU Pilot Program 2021,862,WLNP-AQP-3,238275,,2021-08-04 22:11:00,354579,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-35.18,-38.39,2,0.014343,0.00116,0.029602,-30.57,-36.94,-42.28,2,0.01023,-0.002289,0.028595,-30.87,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=331444,WLNP-AQP-3_20210804_221100.wav,1224
PC,Waterton Lakes National Park Aquatic Conservation and Restoration ARU Pilot Program 2021,862,WLNP-AQP-2,238274,,2021-08-05 06:15:00,354473,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-27.52,-29.54,2,0.037977,0.020264,0.055115,-25.17,-30.62,-34.18,2,0.024668,0.002075,0.045868,-26.77,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=331338,WLNP-AQP-2_20210805_061500.wav,1224
PC,Waterton Lakes National Park Aquatic Conservation and Restoration ARU Pilot Program 2021,862,WLNP-AQP-2,238274,,2021-08-06 04:46:00,354497,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-2.36,-35,,0.037687,-1,0.999969,0,-2.29,-38.12,,0.024572,-1,0.999969,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=331362,WLNP-AQP-2_20210806_044600.wav,660
PC,Waterton Lakes National Park Aquatic Conservation and Restoration ARU Pilot Program 2021,862,WLNP-AQP-2,238274,,2021-08-06 07:46:00,354521,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-22.42,-31.34,2,0.037727,-0.044403,0.103027,-19.74,-23.79,-38.64,3,0.024497,-0.063354,0.091187,-20.8,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=331386,WLNP-AQP-2_20210806_074600.wav,822
PC,Waterton Lakes National Park Aquatic Conservation and Restoration ARU Pilot Program 2021,862,WLNP-AQP-7,238277,,2021-08-06 20:07:00,354514,180s 1SPT,Transcribed,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-20.54,-36.36,2,0.023164,-0.096863,0.181549,-14.82,-25.24,-36.25,2,0.025135,-0.051208,0.0737,-22.65,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=331379,WLNP-AQP-7_20210806_200700.wav,1269
PC,Waterton Lakes National Park Aquatic Conservation and Restoration ARU Pilot Program 2021,862,WLNP-AQP-6,238276,,2021-08-07 06:48:00,354500,180s 1SPT,Transcribed,16km,15.90,25.60,20.70,,,0.00,,WATERTON PARK GATE,1289.00m,16km,,,,,,,,,,,,,,,,-1.93,-43.96,,0.013716,-1,0.999969,0,-0.97,-35.07,,0.033805,-1,0.999969,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=331365,WLNP-AQP-6_20210807_064800.wav,822
PC,Waterton Lakes National Park Aquatic Conservation and Restoration ARU Pilot Program 2021,862,WLNP-AQP-2,238274,,2021-08-07 22:05:00,354554,180s 1SPT,Bad Weather,"",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,-0.56,-33.93,,0.037761,-1,0.999969,0,-1.07,-36.43,,0.024508,-1,0.999969,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=331419,WLNP-AQP-2_20210807_220500.wav,1247
