"organization","project_id","location","latitude","longitude","date_time","task_duration","species","count"
"PC",598,"WLNP-2-3",49.091174,-113.967195,"2021-06-09 06:20:00","180s","HOWR",1
"PC",598,"WLNP-2-3",49.091174,-113.967195,"2021-06-09 06:20:00","180s","MGWA",1
"PC",598,"WLNP-2-3",49.091174,-113.967195,"2021-06-09 06:20:00","180s","PISI",1
"PC",598,"WLNP-2-3",49.091174,-113.967195,"2021-06-09 06:20:00","180s","WCSP",1
"PC",598,"WLNP-2-3",49.091174,-113.967195,"2021-06-11 08:40:00","180s","AMGO",1
"PC",598,"WLNP-2-3",49.091174,-113.967195,"2021-06-11 08:40:00","180s","BHCO",2
"PC",598,"WLNP-2-3",49.091174,-113.967195,"2021-06-11 08:40:00","180s","MOCH",1
"PC",598,"WLNP-2-4",49.086507,-113.969862,"2021-06-07 08:00:00","180s","AMRO",1
"PC",598,"WLNP-2-4",49.086507,-113.969862,"2021-06-07 08:00:00","180s","CAFI",1
"PC",598,"WLNP-2-4",49.086507,-113.969862,"2021-06-07 08:00:00","180s","WEWP",1
"PC",598,"WLNP-2-4",49.086507,-113.969862,"2021-06-07 08:00:00","180s","YRWA",1
"PC",598,"WLNP-2-4",49.086507,-113.969862,"2021-06-08 05:00:00","180s","AMRO",1
"PC",598,"WLNP-2-4",49.086507,-113.969862,"2021-06-08 05:00:00","180s","WCSP",1
"PC",598,"WLNP-2-4",49.086507,-113.969862,"2021-06-08 05:00:00","180s","WEWP",1
"PC",598,"WLNP-2-4",49.086507,-113.969862,"2021-06-12 07:20:00","180s","AMRO",1
"PC",598,"WLNP-2-4",49.086507,-113.969862,"2021-06-12 07:20:00","180s","HOWR",1
"PC",598,"WLNP-2-4",49.086507,-113.969862,"2021-06-12 07:20:00","180s","TOWA",1
"PC",598,"WLNP-2-4",49.086507,-113.969862,"2021-06-14 07:20:00","180s","AMRE",1
"PC",598,"WLNP-2-4",49.086507,-113.969862,"2021-06-14 07:20:00","180s","AMRO",1
"PC",598,"WLNP-2-4",49.086507,-113.969862,"2021-06-14 07:20:00","180s","HOWR",1
"PC",598,"WLNP-2-4",49.086507,-113.969862,"2021-06-14 07:20:00","180s","MGWA",1
"PC",598,"WLNP-2-4",49.086507,-113.969862,"2021-06-14 07:20:00","180s","WCSP",1
"PC",598,"WLNP-2-5",49.083831,-113.968277,"2021-06-02 02:20:00","180s","LISP",1
"PC",598,"WLNP-2-5",49.083831,-113.968277,"2021-06-02 02:40:00","180s","LISP",1
"PC",598,"WLNP-2-5",49.083831,-113.968277,"2021-06-02 08:00:00","180s","AMRO",1
"PC",598,"WLNP-2-5",49.083831,-113.968277,"2021-06-02 08:00:00","180s","BHCO",1
"PC",598,"WLNP-2-5",49.083831,-113.968277,"2021-06-02 08:00:00","180s","NOFL",1
"PC",598,"WLNP-2-5",49.083831,-113.968277,"2021-06-02 08:00:00","180s","OCWA",2
"PC",598,"WLNP-2-5",49.083831,-113.968277,"2021-06-02 08:40:00","180s","BHCO",1
"PC",598,"WLNP-2-5",49.083831,-113.968277,"2021-06-02 08:40:00","180s","DEJU",1
"PC",598,"WLNP-2-5",49.083831,-113.968277,"2021-06-02 08:40:00","180s","HOFI",1
"PC",598,"WLNP-2-5",49.083831,-113.968277,"2021-06-02 08:40:00","180s","YRWA",1
"PC",598,"WLNP-2-5",49.083831,-113.968277,"2021-06-12 07:20:00","180s","AMRO",2
"PC",598,"WLNP-2-5",49.083831,-113.968277,"2021-06-12 07:20:00","180s","DEJU",1
"PC",598,"WLNP-22-1",49.054273,-113.92552,"2021-06-01 08:00:00","180s","MGWA",1
"PC",598,"WLNP-22-1",49.054273,-113.92552,"2021-06-02 08:40:00","180s","AMRO",1
"PC",598,"WLNP-22-1",49.054273,-113.92552,"2021-06-02 08:40:00","180s","MGWA",1
"PC",598,"WLNP-22-1",49.054273,-113.92552,"2021-06-03 05:40:00","180s","AMRO",1
"PC",598,"WLNP-22-1",49.054273,-113.92552,"2021-06-03 05:40:00","180s","DEJU",2
"PC",598,"WLNP-22-1",49.054273,-113.92552,"2021-06-07 06:40:00","180s","PISI",1
"PC",598,"WLNP-22-1",49.054273,-113.92552,"2021-06-07 06:40:00","180s","WIWA",1
"PC",598,"WLNP-22-1",49.054273,-113.92552,"2021-06-08 08:00:00","180s","PISI",1
"PC",598,"WLNP-22-1",49.054273,-113.92552,"2021-06-11 06:40:00","180s","SWTH",1
"PC",598,"WLNP-22-1",49.054273,-113.92552,"2021-06-11 06:40:00","180s","WETA",1
"PC",598,"WLNP-22-10",49.034713,-113.971498,"2021-06-05 04:40:00","180s","SWTH",2
"PC",598,"WLNP-22-10",49.034713,-113.971498,"2021-06-06 06:00:00","180s","FOSP",1
"PC",598,"WLNP-22-10",49.034713,-113.971498,"2021-06-11 07:20:00","180s","FOSP",2
"PC",598,"WLNP-22-10",49.034713,-113.971498,"2021-06-11 07:20:00","180s","OSFL",1
"PC",598,"WLNP-22-10",49.034713,-113.971498,"2021-06-11 21:40:00","180s","FOSP",1
"PC",598,"WLNP-22-10",49.034713,-113.971498,"2021-06-11 21:40:00","180s","SWTH",1
"PC",598,"WLNP-22-10",49.034713,-113.971498,"2021-06-11 21:40:00","180s","YRWA",1
"PC",598,"WLNP-22-10",49.034713,-113.971498,"2021-06-12 05:00:00","180s","FOSP",1
"PC",598,"WLNP-22-10",49.034713,-113.971498,"2021-06-12 05:00:00","180s","MOCH",1
"PC",598,"WLNP-22-10",49.034713,-113.971498,"2021-06-12 05:00:00","180s","PAWR",2
"PC",598,"WLNP-22-10",49.034713,-113.971498,"2021-06-12 05:00:00","180s","SWTH",1
"PC",598,"WLNP-22-10",49.034713,-113.971498,"2021-06-12 05:00:00","180s","TOSO",1
"PC",598,"WLNP-22-10",49.034713,-113.971498,"2021-06-12 05:00:00","180s","VATH",1
"PC",598,"WLNP-22-10",49.034713,-113.971498,"2021-06-12 22:00:00","180s","SWTH",1
"PC",598,"WLNP-22-2",49.053677,-113.932093,"2021-06-03 04:40:00","180s","TOSO",1
"PC",598,"WLNP-22-2",49.053677,-113.932093,"2021-06-08 06:40:00","180s","SWTH",1
"PC",598,"WLNP-22-2",49.053677,-113.932093,"2021-06-11 07:00:00","180s","MGWA",1
"PC",598,"WLNP-22-2",49.053677,-113.932093,"2021-06-11 07:00:00","180s","SWTH",1
"PC",598,"WLNP-22-2",49.053677,-113.932093,"2021-06-14 06:20:00","180s","SWTH",2
"PC",598,"WLNP-22-2",49.053677,-113.932093,"2021-06-14 06:20:00","180s","WETA",1
"PC",598,"WLNP-22-2",49.053677,-113.932093,"2021-06-14 22:20:00","180s","SWTH",1
"PC",598,"WLNP-22-2",49.053677,-113.932093,"2021-06-15 08:00:00","180s","DEJU",2
"PC",598,"WLNP-22-3",49.052177,-113.93905,"2021-05-31 07:20:00","180s","WAVI",2
"PC",598,"WLNP-22-3",49.052177,-113.93905,"2021-05-31 07:20:00","180s","WIWA",1
"PC",598,"WLNP-22-3",49.052177,-113.93905,"2021-06-01 04:40:00","180s","HETH",1
"PC",598,"WLNP-22-3",49.052177,-113.93905,"2021-06-02 06:40:00","180s","WIWA",2
"PC",598,"WLNP-22-3",49.052177,-113.93905,"2021-06-06 05:40:00","180s","AMRO",1
"PC",598,"WLNP-22-3",49.052177,-113.93905,"2021-06-06 05:40:00","180s","PISI",1
"PC",598,"WLNP-22-3",49.052177,-113.93905,"2021-06-06 05:40:00","180s","WAVI",1
"PC",598,"WLNP-22-3",49.052177,-113.93905,"2021-06-08 06:20:00","180s","CEDW",2
"PC",598,"WLNP-22-3",49.052177,-113.93905,"2021-06-08 06:20:00","180s","PISI",1
"PC",598,"WLNP-22-3",49.052177,-113.93905,"2021-06-08 06:20:00","180s","WETA",1
"PC",598,"WLNP-22-3",49.052177,-113.93905,"2021-06-12 05:00:00","180s","FOSP",1
"PC",598,"WLNP-22-3",49.052177,-113.93905,"2021-06-12 05:00:00","180s","SWTH",2
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-02 05:00:00","180s","AMRO",1
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-02 05:00:00","180s","MGWA",1
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-02 05:00:00","180s","PAWR",2
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-02 06:00:00","180s","AMRO",1
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-02 06:00:00","180s","MGWA",3
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-02 06:00:00","180s","WIWR",1
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-03 07:40:00","180s","MGWA",1
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-03 07:40:00","180s","SWTH",1
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-03 07:40:00","180s","WETA",1
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-03 07:40:00","180s","WIWA",1
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-09 05:40:00","180s","OSFL",1
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-09 05:40:00","180s","PISI",1
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-09 05:40:00","180s","WETA",1
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-09 05:40:00","180s","WIWA",1
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-14 05:40:00","180s","DEJU",1
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-14 05:40:00","180s","GCKI",1
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-14 05:40:00","180s","SWTH",1
"PC",598,"WLNP-22-4",49.051706,-113.94491,"2021-06-14 05:40:00","180s","WETA",1
"PC",598,"WLNP-22-5",49.050561,-113.951396,"2021-06-10 05:00:00","180s","WIWR",1
"PC",598,"WLNP-22-7",49.047107,-113.964927,"2021-06-09 07:00:00","180s","TOWA",1
"PC",598,"WLNP-22-7",49.047107,-113.964927,"2021-06-09 07:00:00","180s","WETA",1
"PC",598,"WLNP-22-7",49.047107,-113.964927,"2021-06-13 04:40:00","180s","HETH",3
"PC",598,"WLNP-22-7",49.047107,-113.964927,"2021-06-13 04:40:00","180s","WCSP",1
"PC",598,"WLNP-22-7",49.047107,-113.964927,"2021-06-13 05:20:00","180s","AMRE",1
"PC",598,"WLNP-22-7",49.047107,-113.964927,"2021-06-13 07:20:00","180s","GCKI",1
"PC",598,"WLNP-22-7",49.047107,-113.964927,"2021-06-13 07:20:00","180s","TOWA",3
"PC",598,"WLNP-22-7",49.047107,-113.964927,"2021-06-13 07:20:00","180s","WIWA",1
"PC",598,"WLNP-22-9",49.039028,-113.970032,"2021-06-02 08:40:00","180s","TOWA",1
"PC",598,"WLNP-22-9",49.039028,-113.970032,"2021-06-03 07:20:00","180s","TOWA",1
"PC",598,"WLNP-22-9",49.039028,-113.970032,"2021-06-03 22:00:00","180s","RWBL",1
"PC",598,"WLNP-22-9",49.039028,-113.970032,"2021-06-03 22:00:00","180s","SWTH",1
"PC",598,"WLNP-6-1",49.011654,-114.021207,"2021-06-01 06:20:00","180s","AMRO",1
"PC",598,"WLNP-6-1",49.011654,-114.021207,"2021-06-01 06:20:00","180s","MOBL",1
"PC",598,"WLNP-6-1",49.011654,-114.021207,"2021-06-01 06:20:00","180s","NOFL",1
"PC",598,"WLNP-6-1",49.011654,-114.021207,"2021-06-03 06:20:00","180s","OSFL",1
"PC",598,"WLNP-6-1",49.011654,-114.021207,"2021-06-07 07:00:00","180s","OSFL",1
"PC",598,"WLNP-6-1",49.011654,-114.021207,"2021-06-08 06:20:00","180s","AMRO",1
"PC",598,"WLNP-6-1",49.011654,-114.021207,"2021-06-08 06:20:00","180s","DEJU",1
"PC",598,"WLNP-6-1",49.011654,-114.021207,"2021-06-08 06:20:00","180s","FOSP",1
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-01 05:40:00","180s","CAFI",2
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-02 05:00:00","180s","AMRO",2
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-02 06:20:00","180s","AMRO",1
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-02 06:20:00","180s","CAFI",1
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-02 06:20:00","180s","CHSP",1
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-02 06:20:00","180s","CORA",1
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-02 06:20:00","180s","DEJU",1
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-02 08:00:00","180s","AMRO",1
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-02 08:00:00","180s","MOBL",1
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-02 08:00:00","180s","PUFI",2
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-02 08:40:00","180s","AMRO",2
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-02 08:40:00","180s","NOFL",1
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-02 08:40:00","180s","PISI",1
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-02 08:40:00","180s","PUFI",2
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-03 06:00:00","180s","AMRO",2
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-03 06:00:00","180s","CAFI",1
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-03 06:00:00","180s","DEJU",1
"PC",598,"WLNP-6-3",49.009902,-114.027589,"2021-06-03 06:00:00","180s","TRES",1
"PC",598,"WLNP-6-4",49.020166,-114.012901,"2021-06-01 07:40:00","180s","MOBL",1
"PC",598,"WLNP-6-4",49.020166,-114.012901,"2021-06-01 07:40:00","180s","PISI",1
"PC",598,"WLNP-6-4",49.020166,-114.012901,"2021-06-01 07:40:00","180s","WCSP",2
"PC",598,"WLNP-6-4",49.020166,-114.012901,"2021-06-03 06:00:00","180s","MOBL",1
"PC",598,"WLNP-6-4",49.020166,-114.012901,"2021-06-03 06:00:00","180s","WCSP",1
"PC",598,"WLNP-6-4",49.020166,-114.012901,"2021-06-03 08:00:00","180s","AMGO",1
"PC",598,"WLNP-6-4",49.020166,-114.012901,"2021-06-03 08:00:00","180s","BBWO",1
"PC",598,"WLNP-6-4",49.020166,-114.012901,"2021-06-03 08:00:00","180s","HOSP",2
"PC",598,"WLNP-6-4",49.020166,-114.012901,"2021-06-03 08:00:00","180s","WEME",2
"PC",598,"WLNP-6-4",49.020166,-114.012901,"2021-06-06 05:40:00","180s","MOBL",1
"PC",598,"WLNP-6-4",49.020166,-114.012901,"2021-06-06 05:40:00","180s","WCSP",1
"PC",598,"WLNP-6-5",49.021301,-114.009125,"2021-06-01 05:20:00","180s","HETH",1
"PC",598,"WLNP-6-5",49.021301,-114.009125,"2021-06-01 05:20:00","180s","MOBL",2
"PC",598,"WLNP-6-5",49.021301,-114.009125,"2021-06-01 05:20:00","180s","WCSP",1
"PC",598,"WLNP-6-5",49.021301,-114.009125,"2021-06-04 05:00:00","180s","AMPI",2
"PC",598,"WLNP-6-5",49.021301,-114.009125,"2021-06-04 05:00:00","180s","MOBL",1
"PC",598,"WLNP-6-5",49.021301,-114.009125,"2021-06-04 05:00:00","180s","WCSP",2
"PC",598,"WLNP-6-5",49.021301,-114.009125,"2021-06-04 05:00:00","180s","WEME",1
"PC",598,"WLNP-6-5",49.021301,-114.009125,"2021-06-04 08:00:00","180s","AMPI",1
"PC",598,"WLNP-6-5",49.021301,-114.009125,"2021-06-04 08:00:00","180s","HETH",1
"PC",598,"WLNP-6-5",49.021301,-114.009125,"2021-06-04 08:00:00","180s","species",4
"PC",598,"WLNP-6-5",49.021301,-114.009125,"2021-06-04 08:00:00","180s","WCSP",1
"PC",598,"WLNP-6-5",49.021301,-114.009125,"2021-06-06 08:20:00","180s","HOSP",3
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-02 06:20:00","180s","AMRO",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-02 06:20:00","180s","GCKI",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-02 06:20:00","180s","HOWR",3
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-02 06:20:00","180s","LEFL",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-02 06:20:00","180s","NOFL",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-02 06:20:00","180s","RBNU",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-02 06:20:00","180s","RWBL",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-02 06:20:00","180s","WCSP",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-02 06:20:00","180s","WISN",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-02 06:20:00","180s","YHBL",2
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-03 04:40:00","180s","AMBI",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-03 04:40:00","180s","AMRE",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-03 04:40:00","180s","AMRO",3
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-03 04:40:00","180s","HOWR",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-03 04:40:00","180s","LEFL",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-03 04:40:00","180s","RUGR",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-03 04:40:00","180s","RWBL",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-03 04:40:00","180s","SORA",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-03 04:40:00","180s","TRES",3
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-03 04:40:00","180s","WCSP",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-03 04:40:00","180s","WEWP",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-03 04:40:00","180s","WISN",2
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-03 04:40:00","180s","YEWA",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-03 04:40:00","180s","YHBL",3
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-04 08:40:00","180s","AMGO",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-04 08:40:00","180s","BHCO",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-04 08:40:00","180s","CEDW",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-04 08:40:00","180s","EUST",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-04 08:40:00","180s","HOWR",3
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-04 08:40:00","180s","LEFL",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-04 08:40:00","180s","NOWA",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-04 08:40:00","180s","RBNU",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-04 08:40:00","180s","RWBL",2
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-04 08:40:00","180s","TRES",2
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-04 08:40:00","180s","WCSP",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-04 08:40:00","180s","WEWP",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-04 08:40:00","180s","WISN",2
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-04 08:40:00","180s","YEWA",3
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-04 08:40:00","180s","YHBL",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-05 05:40:00","180s","BCCH",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-05 05:40:00","180s","HOWR",2
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-05 05:40:00","180s","LEFL",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-05 05:40:00","180s","PISI",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-05 05:40:00","180s","TRES",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-05 05:40:00","180s","WAVI",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-05 05:40:00","180s","WEWP",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-05 05:40:00","180s","WISN",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-09 06:40:00","180s","BHCO",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-09 06:40:00","180s","HOWR",2
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-09 06:40:00","180s","LEFL",2
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-09 06:40:00","180s","PBGR",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-09 06:40:00","180s","RWBL",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-09 06:40:00","180s","WCSP",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-09 06:40:00","180s","YEWA",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-11 07:00:00","180s","AMGO",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-11 07:00:00","180s","AMRO",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-11 07:00:00","180s","HOWR",2
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-11 07:00:00","180s","LEFL",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-11 07:00:00","180s","WAVI",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-11 07:00:00","180s","WCSP",2
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-11 07:00:00","180s","WEWP",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-11 07:00:00","180s","YEWA",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-11 07:00:00","180s","YHBL",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-11 23:00:00","180s","RUGR",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-11 23:00:00","180s","SORA",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-11 23:00:00","180s","WISN",4
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-11 23:00:00","180s","YHBL",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-13 05:40:00","180s","BHCO",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-13 05:40:00","180s","CEDW",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-13 05:40:00","180s","DOWO",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-13 05:40:00","180s","LEFL",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-13 05:40:00","180s","MOCH",2
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-13 05:40:00","180s","PISI",3
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-13 05:40:00","180s","PUFI",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-13 05:40:00","180s","SACR",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-13 05:40:00","180s","WEWP",1
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-13 05:40:00","180s","YHBL",2
"PC",598,"WLNP-7-2",49.100155,-113.830341,"2021-06-13 05:40:00","180s","YRWA",3
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-03 08:00:00","180s","AMGO",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-03 08:00:00","180s","BHGR",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-03 08:00:00","180s","HOWR",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-03 08:00:00","180s","LEFL",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-03 08:00:00","180s","NOWA",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-03 08:00:00","180s","PISI",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-03 08:00:00","180s","RWBL",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-05 04:40:00","180s","AMRO",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-06 05:00:00","180s","AMRO",3
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-09 07:00:00","180s","SWTH",2
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-09 07:00:00","180s","YEWA",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-09 08:40:00","180s","RWBL",2
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-09 08:40:00","180s","WETA",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-09 08:40:00","180s","YEWA",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-13 22:00:00","180s","AMRE",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-13 22:00:00","180s","AMRO",2
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-13 22:00:00","180s","COLO",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-13 22:00:00","180s","MODO",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-13 22:00:00","180s","RWBL",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-13 22:00:00","180s","SACR",2
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-13 22:00:00","180s","SWTH",3
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-13 22:00:00","180s","TRES",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-13 22:00:00","180s","WISN",1
"PC",598,"WLNP-7-3",49.091844,-113.840157,"2021-06-13 22:00:00","180s","YEWA",3
"PC",598,"WLNP-7-4",49.106553,-113.826266,"2021-06-04 23:20:00","180s","WISN",1
"PC",598,"WLNP-7-4",49.106553,-113.826266,"2021-06-11 05:20:00","180s","CCSP",1
"PC",598,"WLNP-7-4",49.106553,-113.826266,"2021-06-11 05:20:00","180s","CEDW",3
"PC",598,"WLNP-7-4",49.106553,-113.826266,"2021-06-11 05:20:00","180s","COLO",1
"PC",598,"WLNP-7-4",49.106553,-113.826266,"2021-06-11 05:20:00","180s","PBGR",1
"PC",598,"WLNP-7-4",49.106553,-113.826266,"2021-06-11 05:20:00","180s","RUGR",1
"PC",598,"WLNP-7-4",49.106553,-113.826266,"2021-06-11 05:20:00","180s","SORA",2
"PC",598,"WLNP-7-4",49.106553,-113.826266,"2021-06-11 05:20:00","180s","VEER",1
"PC",598,"WLNP-7-4",49.106553,-113.826266,"2021-06-11 05:20:00","180s","VGSW",4
"PC",598,"WLNP-7-4",49.106553,-113.826266,"2021-06-11 05:20:00","180s","YEWA",3
"PC",598,"WLNP-7-4",49.106553,-113.826266,"2021-06-15 07:00:00","180s","ALFL",2
"PC",598,"WLNP-7-4",49.106553,-113.826266,"2021-06-15 07:00:00","180s","BHCO",1
"PC",598,"WLNP-7-4",49.106553,-113.826266,"2021-06-15 07:00:00","180s","GRCA",1
"PC",598,"WLNP-7-4",49.106553,-113.826266,"2021-06-15 07:00:00","180s","HOWR",2
